"GEO_ID","NAME","H003001","H003002","H003003"
"1000000US500219623002079","Block 2079, Block Group 2, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623002080","Block 2080, Block Group 2, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623002081","Block 2081, Block Group 2, Census Tract 9623, Rutland County, Vermont","12","11","1"
"1000000US500219623002082","Block 2082, Block Group 2, Census Tract 9623, Rutland County, Vermont","1","0","1"
"1000000US500219623002083","Block 2083, Block Group 2, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623002084","Block 2084, Block Group 2, Census Tract 9623, Rutland County, Vermont","5","2","3"
"1000000US500219623002085","Block 2085, Block Group 2, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623002086","Block 2086, Block Group 2, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623002087","Block 2087, Block Group 2, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623002088","Block 2088, Block Group 2, Census Tract 9623, Rutland County, Vermont","20","18","2"
"1000000US500219623002089","Block 2089, Block Group 2, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623002090","Block 2090, Block Group 2, Census Tract 9623, Rutland County, Vermont","24","21","3"
"1000000US500219623002091","Block 2091, Block Group 2, Census Tract 9623, Rutland County, Vermont","3","2","1"
"1000000US500219623002092","Block 2092, Block Group 2, Census Tract 9623, Rutland County, Vermont","4","4","0"
"1000000US500219623002093","Block 2093, Block Group 2, Census Tract 9623, Rutland County, Vermont","1","1","0"
"1000000US500219623002094","Block 2094, Block Group 2, Census Tract 9623, Rutland County, Vermont","9","9","0"
"1000000US500219623002095","Block 2095, Block Group 2, Census Tract 9623, Rutland County, Vermont","4","3","1"
"1000000US500219623002096","Block 2096, Block Group 2, Census Tract 9623, Rutland County, Vermont","20","13","7"
"1000000US500219623002097","Block 2097, Block Group 2, Census Tract 9623, Rutland County, Vermont","32","12","20"
"1000000US500219623002098","Block 2098, Block Group 2, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623002099","Block 2099, Block Group 2, Census Tract 9623, Rutland County, Vermont","7","5","2"
"1000000US500219623002100","Block 2100, Block Group 2, Census Tract 9623, Rutland County, Vermont","3","3","0"
"1000000US500219623002101","Block 2101, Block Group 2, Census Tract 9623, Rutland County, Vermont","2","2","0"
"1000000US500219623002102","Block 2102, Block Group 2, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623002103","Block 2103, Block Group 2, Census Tract 9623, Rutland County, Vermont","4","3","1"
"1000000US500219623002104","Block 2104, Block Group 2, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623002105","Block 2105, Block Group 2, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623002106","Block 2106, Block Group 2, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623002107","Block 2107, Block Group 2, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623002108","Block 2108, Block Group 2, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623002109","Block 2109, Block Group 2, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623002110","Block 2110, Block Group 2, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003000","Block 3000, Block Group 3, Census Tract 9623, Rutland County, Vermont","2","1","1"
"1000000US500219623003001","Block 3001, Block Group 3, Census Tract 9623, Rutland County, Vermont","5","3","2"
"1000000US500219623003002","Block 3002, Block Group 3, Census Tract 9623, Rutland County, Vermont","10","5","5"
"1000000US500219623003003","Block 3003, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003004","Block 3004, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003005","Block 3005, Block Group 3, Census Tract 9623, Rutland County, Vermont","1","1","0"
"1000000US500219623003006","Block 3006, Block Group 3, Census Tract 9623, Rutland County, Vermont","5","5","0"
"1000000US500219623003007","Block 3007, Block Group 3, Census Tract 9623, Rutland County, Vermont","9","1","8"
"1000000US500219623003008","Block 3008, Block Group 3, Census Tract 9623, Rutland County, Vermont","2","2","0"
"1000000US500219623003009","Block 3009, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003010","Block 3010, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003011","Block 3011, Block Group 3, Census Tract 9623, Rutland County, Vermont","7","2","5"
"1000000US500219623003012","Block 3012, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003013","Block 3013, Block Group 3, Census Tract 9623, Rutland County, Vermont","29","4","25"
"1000000US500219623003014","Block 3014, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003015","Block 3015, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003016","Block 3016, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003017","Block 3017, Block Group 3, Census Tract 9623, Rutland County, Vermont","2","1","1"
"1000000US500219623003018","Block 3018, Block Group 3, Census Tract 9623, Rutland County, Vermont","2","2","0"
"1000000US500219623003019","Block 3019, Block Group 3, Census Tract 9623, Rutland County, Vermont","1","1","0"
"1000000US500219623003020","Block 3020, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003021","Block 3021, Block Group 3, Census Tract 9623, Rutland County, Vermont","8","6","2"
"1000000US500219623003022","Block 3022, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003023","Block 3023, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003024","Block 3024, Block Group 3, Census Tract 9623, Rutland County, Vermont","28","26","2"
"1000000US500219623003025","Block 3025, Block Group 3, Census Tract 9623, Rutland County, Vermont","15","15","0"
"1000000US500219623003026","Block 3026, Block Group 3, Census Tract 9623, Rutland County, Vermont","1","0","1"
"1000000US500219623003027","Block 3027, Block Group 3, Census Tract 9623, Rutland County, Vermont","14","10","4"
"1000000US500219623003028","Block 3028, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003029","Block 3029, Block Group 3, Census Tract 9623, Rutland County, Vermont","15","4","11"
"1000000US500219623003030","Block 3030, Block Group 3, Census Tract 9623, Rutland County, Vermont","7","3","4"
"1000000US500219623003031","Block 3031, Block Group 3, Census Tract 9623, Rutland County, Vermont","55","19","36"
"1000000US500219623003032","Block 3032, Block Group 3, Census Tract 9623, Rutland County, Vermont","14","4","10"
"1000000US500219623003033","Block 3033, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003034","Block 3034, Block Group 3, Census Tract 9623, Rutland County, Vermont","1","0","1"
"1000000US500219623003035","Block 3035, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003036","Block 3036, Block Group 3, Census Tract 9623, Rutland County, Vermont","17","13","4"
"1000000US500219623003037","Block 3037, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003038","Block 3038, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003039","Block 3039, Block Group 3, Census Tract 9623, Rutland County, Vermont","1","1","0"
"1000000US500219623003040","Block 3040, Block Group 3, Census Tract 9623, Rutland County, Vermont","5","4","1"
"1000000US500219623003041","Block 3041, Block Group 3, Census Tract 9623, Rutland County, Vermont","8","7","1"
"1000000US500219623003042","Block 3042, Block Group 3, Census Tract 9623, Rutland County, Vermont","14","13","1"
"1000000US500219623003043","Block 3043, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003044","Block 3044, Block Group 3, Census Tract 9623, Rutland County, Vermont","1","1","0"
"1000000US500219623003045","Block 3045, Block Group 3, Census Tract 9623, Rutland County, Vermont","10","7","3"
"1000000US500219623003046","Block 3046, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003047","Block 3047, Block Group 3, Census Tract 9623, Rutland County, Vermont","5","4","1"
"1000000US500219623003048","Block 3048, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003049","Block 3049, Block Group 3, Census Tract 9623, Rutland County, Vermont","11","10","1"
"1000000US500219623003050","Block 3050, Block Group 3, Census Tract 9623, Rutland County, Vermont","5","5","0"
"1000000US500219623003051","Block 3051, Block Group 3, Census Tract 9623, Rutland County, Vermont","1","1","0"
"1000000US500219623003052","Block 3052, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003053","Block 3053, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003054","Block 3054, Block Group 3, Census Tract 9623, Rutland County, Vermont","17","15","2"
"1000000US500219623003055","Block 3055, Block Group 3, Census Tract 9623, Rutland County, Vermont","7","6","1"
"1000000US500219623003056","Block 3056, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003057","Block 3057, Block Group 3, Census Tract 9623, Rutland County, Vermont","4","4","0"
"1000000US500219623003058","Block 3058, Block Group 3, Census Tract 9623, Rutland County, Vermont","5","5","0"
"1000000US500219623003059","Block 3059, Block Group 3, Census Tract 9623, Rutland County, Vermont","26","20","6"
"1000000US500219623003060","Block 3060, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003061","Block 3061, Block Group 3, Census Tract 9623, Rutland County, Vermont","33","31","2"
"1000000US500219623003062","Block 3062, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003063","Block 3063, Block Group 3, Census Tract 9623, Rutland County, Vermont","15","15","0"
"1000000US500219623003064","Block 3064, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003065","Block 3065, Block Group 3, Census Tract 9623, Rutland County, Vermont","44","37","7"
"1000000US500219623003066","Block 3066, Block Group 3, Census Tract 9623, Rutland County, Vermont","10","10","0"
"1000000US500219623003067","Block 3067, Block Group 3, Census Tract 9623, Rutland County, Vermont","4","3","1"
"1000000US500219623003068","Block 3068, Block Group 3, Census Tract 9623, Rutland County, Vermont","10","9","1"
"1000000US500219623003069","Block 3069, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003070","Block 3070, Block Group 3, Census Tract 9623, Rutland County, Vermont","2","2","0"
"1000000US500219623003071","Block 3071, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003072","Block 3072, Block Group 3, Census Tract 9623, Rutland County, Vermont","1","1","0"
"1000000US500219623003073","Block 3073, Block Group 3, Census Tract 9623, Rutland County, Vermont","1","1","0"
"1000000US500219623003074","Block 3074, Block Group 3, Census Tract 9623, Rutland County, Vermont","13","12","1"
"1000000US500219623003075","Block 3075, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003076","Block 3076, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003077","Block 3077, Block Group 3, Census Tract 9623, Rutland County, Vermont","14","12","2"
"1000000US500219623003078","Block 3078, Block Group 3, Census Tract 9623, Rutland County, Vermont","17","15","2"
"1000000US500219623003079","Block 3079, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003080","Block 3080, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003081","Block 3081, Block Group 3, Census Tract 9623, Rutland County, Vermont","9","7","2"
"1000000US500219623003082","Block 3082, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003083","Block 3083, Block Group 3, Census Tract 9623, Rutland County, Vermont","9","8","1"
"1000000US500219623003084","Block 3084, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003085","Block 3085, Block Group 3, Census Tract 9623, Rutland County, Vermont","4","4","0"
"1000000US500219623003086","Block 3086, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003087","Block 3087, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003088","Block 3088, Block Group 3, Census Tract 9623, Rutland County, Vermont","1","1","0"
"1000000US500219623003089","Block 3089, Block Group 3, Census Tract 9623, Rutland County, Vermont","16","14","2"
"1000000US500219623003090","Block 3090, Block Group 3, Census Tract 9623, Rutland County, Vermont","4","4","0"
"1000000US500219623003091","Block 3091, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003092","Block 3092, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003093","Block 3093, Block Group 3, Census Tract 9623, Rutland County, Vermont","2","1","1"
"1000000US500219623003094","Block 3094, Block Group 3, Census Tract 9623, Rutland County, Vermont","2","0","2"
"1000000US500219623003095","Block 3095, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003096","Block 3096, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003097","Block 3097, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003098","Block 3098, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003099","Block 3099, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003100","Block 3100, Block Group 3, Census Tract 9623, Rutland County, Vermont","1","1","0"
"1000000US500219623003101","Block 3101, Block Group 3, Census Tract 9623, Rutland County, Vermont","1","1","0"
"1000000US500219623003102","Block 3102, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003103","Block 3103, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003104","Block 3104, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003105","Block 3105, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003106","Block 3106, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623003107","Block 3107, Block Group 3, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004000","Block 4000, Block Group 4, Census Tract 9623, Rutland County, Vermont","6","4","2"
"1000000US500219623004001","Block 4001, Block Group 4, Census Tract 9623, Rutland County, Vermont","1","1","0"
"1000000US500219623004002","Block 4002, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004003","Block 4003, Block Group 4, Census Tract 9623, Rutland County, Vermont","5","4","1"
"1000000US500219623004004","Block 4004, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004005","Block 4005, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004006","Block 4006, Block Group 4, Census Tract 9623, Rutland County, Vermont","12","9","3"
"1000000US500219623004007","Block 4007, Block Group 4, Census Tract 9623, Rutland County, Vermont","2","2","0"
"1000000US500219623004008","Block 4008, Block Group 4, Census Tract 9623, Rutland County, Vermont","5","5","0"
"1000000US500219623004009","Block 4009, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004010","Block 4010, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004011","Block 4011, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004012","Block 4012, Block Group 4, Census Tract 9623, Rutland County, Vermont","2","1","1"
"1000000US500219623004013","Block 4013, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004014","Block 4014, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004015","Block 4015, Block Group 4, Census Tract 9623, Rutland County, Vermont","3","3","0"
"1000000US500219623004016","Block 4016, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004017","Block 4017, Block Group 4, Census Tract 9623, Rutland County, Vermont","1","1","0"
"1000000US500219623004018","Block 4018, Block Group 4, Census Tract 9623, Rutland County, Vermont","13","11","2"
"1000000US500219623004019","Block 4019, Block Group 4, Census Tract 9623, Rutland County, Vermont","2","2","0"
"1000000US500219623004020","Block 4020, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004021","Block 4021, Block Group 4, Census Tract 9623, Rutland County, Vermont","15","12","3"
"1000000US500219623004022","Block 4022, Block Group 4, Census Tract 9623, Rutland County, Vermont","1","1","0"
"1000000US500219623004023","Block 4023, Block Group 4, Census Tract 9623, Rutland County, Vermont","6","6","0"
"1000000US500219623004024","Block 4024, Block Group 4, Census Tract 9623, Rutland County, Vermont","3","3","0"
"1000000US500219623004025","Block 4025, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004026","Block 4026, Block Group 4, Census Tract 9623, Rutland County, Vermont","22","20","2"
"1000000US500219623004027","Block 4027, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004028","Block 4028, Block Group 4, Census Tract 9623, Rutland County, Vermont","10","9","1"
"1000000US500219623004029","Block 4029, Block Group 4, Census Tract 9623, Rutland County, Vermont","4","4","0"
"1000000US500219623004030","Block 4030, Block Group 4, Census Tract 9623, Rutland County, Vermont","15","11","4"
"1000000US500219623004031","Block 4031, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004032","Block 4032, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004033","Block 4033, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004034","Block 4034, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004035","Block 4035, Block Group 4, Census Tract 9623, Rutland County, Vermont","3","3","0"
"1000000US500219623004036","Block 4036, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004037","Block 4037, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004038","Block 4038, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004039","Block 4039, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004040","Block 4040, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004041","Block 4041, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004042","Block 4042, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004043","Block 4043, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004044","Block 4044, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004045","Block 4045, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004046","Block 4046, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004047","Block 4047, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004048","Block 4048, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004049","Block 4049, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219623004050","Block 4050, Block Group 4, Census Tract 9623, Rutland County, Vermont","0","0","0"
"1000000US500219624001000","Block 1000, Block Group 1, Census Tract 9624, Rutland County, Vermont","30","27","3"
"1000000US500219624001001","Block 1001, Block Group 1, Census Tract 9624, Rutland County, Vermont","1","1","0"
"1000000US500219624001002","Block 1002, Block Group 1, Census Tract 9624, Rutland County, Vermont","10","9","1"
"1000000US500219624001003","Block 1003, Block Group 1, Census Tract 9624, Rutland County, Vermont","2","2","0"
"1000000US500219624001004","Block 1004, Block Group 1, Census Tract 9624, Rutland County, Vermont","3","2","1"
"1000000US500219624001005","Block 1005, Block Group 1, Census Tract 9624, Rutland County, Vermont","25","25","0"
"1000000US500219624001006","Block 1006, Block Group 1, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624001007","Block 1007, Block Group 1, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624001008","Block 1008, Block Group 1, Census Tract 9624, Rutland County, Vermont","60","51","9"
"1000000US500219624001009","Block 1009, Block Group 1, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624001010","Block 1010, Block Group 1, Census Tract 9624, Rutland County, Vermont","24","22","2"
"1000000US500219624001011","Block 1011, Block Group 1, Census Tract 9624, Rutland County, Vermont","64","61","3"
"1000000US500219624001012","Block 1012, Block Group 1, Census Tract 9624, Rutland County, Vermont","2","2","0"
"1000000US500219624001013","Block 1013, Block Group 1, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624001014","Block 1014, Block Group 1, Census Tract 9624, Rutland County, Vermont","38","38","0"
"1000000US500219624001015","Block 1015, Block Group 1, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624001016","Block 1016, Block Group 1, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624001017","Block 1017, Block Group 1, Census Tract 9624, Rutland County, Vermont","8","8","0"
"1000000US500219624001018","Block 1018, Block Group 1, Census Tract 9624, Rutland County, Vermont","11","10","1"
"1000000US500219624001019","Block 1019, Block Group 1, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624001020","Block 1020, Block Group 1, Census Tract 9624, Rutland County, Vermont","9","9","0"
"1000000US500219624001021","Block 1021, Block Group 1, Census Tract 9624, Rutland County, Vermont","17","17","0"
"1000000US500219624001022","Block 1022, Block Group 1, Census Tract 9624, Rutland County, Vermont","2","0","2"
"1000000US500219624001023","Block 1023, Block Group 1, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624001024","Block 1024, Block Group 1, Census Tract 9624, Rutland County, Vermont","4","4","0"
"1000000US500219624001025","Block 1025, Block Group 1, Census Tract 9624, Rutland County, Vermont","17","15","2"
"1000000US500219624001026","Block 1026, Block Group 1, Census Tract 9624, Rutland County, Vermont","37","32","5"
"1000000US500219624001027","Block 1027, Block Group 1, Census Tract 9624, Rutland County, Vermont","11","10","1"
"1000000US500219624001028","Block 1028, Block Group 1, Census Tract 9624, Rutland County, Vermont","10","9","1"
"1000000US500219624001029","Block 1029, Block Group 1, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624001030","Block 1030, Block Group 1, Census Tract 9624, Rutland County, Vermont","49","44","5"
"1000000US500219624001031","Block 1031, Block Group 1, Census Tract 9624, Rutland County, Vermont","2","2","0"
"1000000US500219624001032","Block 1032, Block Group 1, Census Tract 9624, Rutland County, Vermont","10","8","2"
"1000000US500219624001033","Block 1033, Block Group 1, Census Tract 9624, Rutland County, Vermont","6","5","1"
"1000000US500219624001034","Block 1034, Block Group 1, Census Tract 9624, Rutland County, Vermont","6","5","1"
"1000000US500219624001035","Block 1035, Block Group 1, Census Tract 9624, Rutland County, Vermont","6","5","1"
"1000000US500219624001036","Block 1036, Block Group 1, Census Tract 9624, Rutland County, Vermont","52","35","17"
"1000000US500219624001037","Block 1037, Block Group 1, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624001038","Block 1038, Block Group 1, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624001039","Block 1039, Block Group 1, Census Tract 9624, Rutland County, Vermont","1","1","0"
"1000000US500219624001040","Block 1040, Block Group 1, Census Tract 9624, Rutland County, Vermont","33","32","1"
"1000000US500219624001041","Block 1041, Block Group 1, Census Tract 9624, Rutland County, Vermont","1","1","0"
"1000000US500219624001042","Block 1042, Block Group 1, Census Tract 9624, Rutland County, Vermont","11","11","0"
"1000000US500219624001043","Block 1043, Block Group 1, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624001044","Block 1044, Block Group 1, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624001045","Block 1045, Block Group 1, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624001046","Block 1046, Block Group 1, Census Tract 9624, Rutland County, Vermont","53","45","8"
"1000000US500219624001047","Block 1047, Block Group 1, Census Tract 9624, Rutland County, Vermont","22","19","3"
"1000000US500219624001048","Block 1048, Block Group 1, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624001049","Block 1049, Block Group 1, Census Tract 9624, Rutland County, Vermont","6","5","1"
"1000000US500219624001050","Block 1050, Block Group 1, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624001051","Block 1051, Block Group 1, Census Tract 9624, Rutland County, Vermont","1","1","0"
"1000000US500219624001052","Block 1052, Block Group 1, Census Tract 9624, Rutland County, Vermont","5","3","2"
"1000000US500219624001053","Block 1053, Block Group 1, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624001054","Block 1054, Block Group 1, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624001055","Block 1055, Block Group 1, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624001056","Block 1056, Block Group 1, Census Tract 9624, Rutland County, Vermont","4","4","0"
"1000000US500219624001057","Block 1057, Block Group 1, Census Tract 9624, Rutland County, Vermont","4","4","0"
"1000000US500219624001058","Block 1058, Block Group 1, Census Tract 9624, Rutland County, Vermont","3","2","1"
"1000000US500219624001059","Block 1059, Block Group 1, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624001060","Block 1060, Block Group 1, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624001061","Block 1061, Block Group 1, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624002000","Block 2000, Block Group 2, Census Tract 9624, Rutland County, Vermont","8","8","0"
"1000000US500219624002001","Block 2001, Block Group 2, Census Tract 9624, Rutland County, Vermont","34","29","5"
"1000000US500219624002002","Block 2002, Block Group 2, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624002003","Block 2003, Block Group 2, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624002004","Block 2004, Block Group 2, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624002005","Block 2005, Block Group 2, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624002006","Block 2006, Block Group 2, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624002007","Block 2007, Block Group 2, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624002008","Block 2008, Block Group 2, Census Tract 9624, Rutland County, Vermont","0","0","0"
"1000000US500219624002009","Block 2009, Block Group 2, Census Tract 9624, Rutland County, Vermont","4","4","0"
