"GEO_ID","NAME","H003001","H003002","H003003"
"1000000US500239551001033","Block 1033, Block Group 1, Census Tract 9551, Washington County, Vermont","56","51","5"
"1000000US500239551001034","Block 1034, Block Group 1, Census Tract 9551, Washington County, Vermont","20","17","3"
"1000000US500239551001035","Block 1035, Block Group 1, Census Tract 9551, Washington County, Vermont","27","27","0"
"1000000US500239551001036","Block 1036, Block Group 1, Census Tract 9551, Washington County, Vermont","0","0","0"
"1000000US500239551001037","Block 1037, Block Group 1, Census Tract 9551, Washington County, Vermont","0","0","0"
"1000000US500239551001038","Block 1038, Block Group 1, Census Tract 9551, Washington County, Vermont","0","0","0"
"1000000US500239551002000","Block 2000, Block Group 2, Census Tract 9551, Washington County, Vermont","3","3","0"
"1000000US500239551002001","Block 2001, Block Group 2, Census Tract 9551, Washington County, Vermont","12","11","1"
"1000000US500239551002002","Block 2002, Block Group 2, Census Tract 9551, Washington County, Vermont","5","5","0"
"1000000US500239551002003","Block 2003, Block Group 2, Census Tract 9551, Washington County, Vermont","5","4","1"
"1000000US500239551002004","Block 2004, Block Group 2, Census Tract 9551, Washington County, Vermont","8","7","1"
"1000000US500239551002005","Block 2005, Block Group 2, Census Tract 9551, Washington County, Vermont","2","2","0"
"1000000US500239551002006","Block 2006, Block Group 2, Census Tract 9551, Washington County, Vermont","11","11","0"
"1000000US500239551002007","Block 2007, Block Group 2, Census Tract 9551, Washington County, Vermont","10","10","0"
"1000000US500239551002008","Block 2008, Block Group 2, Census Tract 9551, Washington County, Vermont","40","37","3"
"1000000US500239551002009","Block 2009, Block Group 2, Census Tract 9551, Washington County, Vermont","5","5","0"
"1000000US500239551002010","Block 2010, Block Group 2, Census Tract 9551, Washington County, Vermont","10","10","0"
"1000000US500239551002011","Block 2011, Block Group 2, Census Tract 9551, Washington County, Vermont","20","20","0"
"1000000US500239551002012","Block 2012, Block Group 2, Census Tract 9551, Washington County, Vermont","0","0","0"
"1000000US500239551002013","Block 2013, Block Group 2, Census Tract 9551, Washington County, Vermont","9","9","0"
"1000000US500239551002014","Block 2014, Block Group 2, Census Tract 9551, Washington County, Vermont","7","7","0"
"1000000US500239551002015","Block 2015, Block Group 2, Census Tract 9551, Washington County, Vermont","12","12","0"
"1000000US500239551002016","Block 2016, Block Group 2, Census Tract 9551, Washington County, Vermont","21","20","1"
"1000000US500239551002017","Block 2017, Block Group 2, Census Tract 9551, Washington County, Vermont","19","17","2"
"1000000US500239551002018","Block 2018, Block Group 2, Census Tract 9551, Washington County, Vermont","20","19","1"
"1000000US500239551002019","Block 2019, Block Group 2, Census Tract 9551, Washington County, Vermont","1","1","0"
"1000000US500239551002020","Block 2020, Block Group 2, Census Tract 9551, Washington County, Vermont","4","4","0"
"1000000US500239551002021","Block 2021, Block Group 2, Census Tract 9551, Washington County, Vermont","33","32","1"
"1000000US500239551002022","Block 2022, Block Group 2, Census Tract 9551, Washington County, Vermont","43","42","1"
"1000000US500239551002023","Block 2023, Block Group 2, Census Tract 9551, Washington County, Vermont","15","15","0"
"1000000US500239551002024","Block 2024, Block Group 2, Census Tract 9551, Washington County, Vermont","97","93","4"
"1000000US500239551002025","Block 2025, Block Group 2, Census Tract 9551, Washington County, Vermont","6","5","1"
"1000000US500239551002026","Block 2026, Block Group 2, Census Tract 9551, Washington County, Vermont","0","0","0"
"1000000US500239551002027","Block 2027, Block Group 2, Census Tract 9551, Washington County, Vermont","0","0","0"
"1000000US500239551002028","Block 2028, Block Group 2, Census Tract 9551, Washington County, Vermont","27","25","2"
"1000000US500239551002029","Block 2029, Block Group 2, Census Tract 9551, Washington County, Vermont","4","2","2"
"1000000US500239551002030","Block 2030, Block Group 2, Census Tract 9551, Washington County, Vermont","8","7","1"
"1000000US500239551002031","Block 2031, Block Group 2, Census Tract 9551, Washington County, Vermont","6","5","1"
"1000000US500239551002032","Block 2032, Block Group 2, Census Tract 9551, Washington County, Vermont","4","4","0"
"1000000US500239551002033","Block 2033, Block Group 2, Census Tract 9551, Washington County, Vermont","20","20","0"
"1000000US500239551002034","Block 2034, Block Group 2, Census Tract 9551, Washington County, Vermont","11","11","0"
"1000000US500239551002035","Block 2035, Block Group 2, Census Tract 9551, Washington County, Vermont","18","17","1"
"1000000US500239551002036","Block 2036, Block Group 2, Census Tract 9551, Washington County, Vermont","29","27","2"
"1000000US500239551002037","Block 2037, Block Group 2, Census Tract 9551, Washington County, Vermont","14","13","1"
"1000000US500239551002038","Block 2038, Block Group 2, Census Tract 9551, Washington County, Vermont","7","7","0"
"1000000US500239551002039","Block 2039, Block Group 2, Census Tract 9551, Washington County, Vermont","3","3","0"
"1000000US500239551002040","Block 2040, Block Group 2, Census Tract 9551, Washington County, Vermont","14","12","2"
"1000000US500239551002041","Block 2041, Block Group 2, Census Tract 9551, Washington County, Vermont","5","5","0"
"1000000US500239551002042","Block 2042, Block Group 2, Census Tract 9551, Washington County, Vermont","13","12","1"
"1000000US500239551003000","Block 3000, Block Group 3, Census Tract 9551, Washington County, Vermont","128","118","10"
"1000000US500239551003001","Block 3001, Block Group 3, Census Tract 9551, Washington County, Vermont","14","14","0"
"1000000US500239551003002","Block 3002, Block Group 3, Census Tract 9551, Washington County, Vermont","7","6","1"
"1000000US500239551003003","Block 3003, Block Group 3, Census Tract 9551, Washington County, Vermont","14","12","2"
"1000000US500239551003004","Block 3004, Block Group 3, Census Tract 9551, Washington County, Vermont","7","7","0"
"1000000US500239551003005","Block 3005, Block Group 3, Census Tract 9551, Washington County, Vermont","52","52","0"
"1000000US500239551003006","Block 3006, Block Group 3, Census Tract 9551, Washington County, Vermont","33","32","1"
"1000000US500239551003007","Block 3007, Block Group 3, Census Tract 9551, Washington County, Vermont","10","9","1"
"1000000US500239551003008","Block 3008, Block Group 3, Census Tract 9551, Washington County, Vermont","15","14","1"
"1000000US500239551003009","Block 3009, Block Group 3, Census Tract 9551, Washington County, Vermont","3","3","0"
"1000000US500239551003010","Block 3010, Block Group 3, Census Tract 9551, Washington County, Vermont","11","11","0"
"1000000US500239551003011","Block 3011, Block Group 3, Census Tract 9551, Washington County, Vermont","0","0","0"
"1000000US500239551003012","Block 3012, Block Group 3, Census Tract 9551, Washington County, Vermont","6","6","0"
"1000000US500239551003013","Block 3013, Block Group 3, Census Tract 9551, Washington County, Vermont","9","8","1"
"1000000US500239551003014","Block 3014, Block Group 3, Census Tract 9551, Washington County, Vermont","5","5","0"
"1000000US500239551003015","Block 3015, Block Group 3, Census Tract 9551, Washington County, Vermont","8","8","0"
"1000000US500239551003016","Block 3016, Block Group 3, Census Tract 9551, Washington County, Vermont","11","11","0"
"1000000US500239551003017","Block 3017, Block Group 3, Census Tract 9551, Washington County, Vermont","34","31","3"
"1000000US500239551003018","Block 3018, Block Group 3, Census Tract 9551, Washington County, Vermont","20","17","3"
"1000000US500239551003019","Block 3019, Block Group 3, Census Tract 9551, Washington County, Vermont","66","58","8"
"1000000US500239551003020","Block 3020, Block Group 3, Census Tract 9551, Washington County, Vermont","0","0","0"
"1000000US500239551003021","Block 3021, Block Group 3, Census Tract 9551, Washington County, Vermont","0","0","0"
"1000000US500239551003022","Block 3022, Block Group 3, Census Tract 9551, Washington County, Vermont","19","17","2"
"1000000US500239551003023","Block 3023, Block Group 3, Census Tract 9551, Washington County, Vermont","16","10","6"
"1000000US500239551003024","Block 3024, Block Group 3, Census Tract 9551, Washington County, Vermont","6","2","4"
"1000000US500239551003025","Block 3025, Block Group 3, Census Tract 9551, Washington County, Vermont","15","10","5"
"1000000US500239551003026","Block 3026, Block Group 3, Census Tract 9551, Washington County, Vermont","10","10","0"
"1000000US500239551003027","Block 3027, Block Group 3, Census Tract 9551, Washington County, Vermont","0","0","0"
"1000000US500239551004000","Block 4000, Block Group 4, Census Tract 9551, Washington County, Vermont","24","22","2"
"1000000US500239551004001","Block 4001, Block Group 4, Census Tract 9551, Washington County, Vermont","25","23","2"
"1000000US500239551004002","Block 4002, Block Group 4, Census Tract 9551, Washington County, Vermont","11","8","3"
"1000000US500239551004003","Block 4003, Block Group 4, Census Tract 9551, Washington County, Vermont","14","12","2"
"1000000US500239551004004","Block 4004, Block Group 4, Census Tract 9551, Washington County, Vermont","13","13","0"
"1000000US500239551004005","Block 4005, Block Group 4, Census Tract 9551, Washington County, Vermont","49","43","6"
"1000000US500239551004006","Block 4006, Block Group 4, Census Tract 9551, Washington County, Vermont","1","0","1"
"1000000US500239551004007","Block 4007, Block Group 4, Census Tract 9551, Washington County, Vermont","81","73","8"
"1000000US500239551004008","Block 4008, Block Group 4, Census Tract 9551, Washington County, Vermont","34","26","8"
"1000000US500239551004009","Block 4009, Block Group 4, Census Tract 9551, Washington County, Vermont","11","11","0"
"1000000US500239551004010","Block 4010, Block Group 4, Census Tract 9551, Washington County, Vermont","5","5","0"
"1000000US500239551004011","Block 4011, Block Group 4, Census Tract 9551, Washington County, Vermont","0","0","0"
"1000000US500239551004012","Block 4012, Block Group 4, Census Tract 9551, Washington County, Vermont","18","17","1"
"1000000US500239551004013","Block 4013, Block Group 4, Census Tract 9551, Washington County, Vermont","50","46","4"
"1000000US500239551004014","Block 4014, Block Group 4, Census Tract 9551, Washington County, Vermont","47","45","2"
"1000000US500239551004015","Block 4015, Block Group 4, Census Tract 9551, Washington County, Vermont","93","87","6"
"1000000US500239551004016","Block 4016, Block Group 4, Census Tract 9551, Washington County, Vermont","0","0","0"
"1000000US500239551004017","Block 4017, Block Group 4, Census Tract 9551, Washington County, Vermont","26","22","4"
"1000000US500239551004018","Block 4018, Block Group 4, Census Tract 9551, Washington County, Vermont","18","16","2"
"1000000US500239552001000","Block 1000, Block Group 1, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552001001","Block 1001, Block Group 1, Census Tract 9552, Washington County, Vermont","108","105","3"
"1000000US500239552001002","Block 1002, Block Group 1, Census Tract 9552, Washington County, Vermont","11","8","3"
"1000000US500239552001003","Block 1003, Block Group 1, Census Tract 9552, Washington County, Vermont","20","14","6"
"1000000US500239552001004","Block 1004, Block Group 1, Census Tract 9552, Washington County, Vermont","8","8","0"
"1000000US500239552001005","Block 1005, Block Group 1, Census Tract 9552, Washington County, Vermont","14","9","5"
"1000000US500239552001006","Block 1006, Block Group 1, Census Tract 9552, Washington County, Vermont","32","27","5"
"1000000US500239552001007","Block 1007, Block Group 1, Census Tract 9552, Washington County, Vermont","29","28","1"
"1000000US500239552001008","Block 1008, Block Group 1, Census Tract 9552, Washington County, Vermont","22","19","3"
"1000000US500239552001009","Block 1009, Block Group 1, Census Tract 9552, Washington County, Vermont","16","15","1"
"1000000US500239552001010","Block 1010, Block Group 1, Census Tract 9552, Washington County, Vermont","13","9","4"
"1000000US500239552001011","Block 1011, Block Group 1, Census Tract 9552, Washington County, Vermont","23","19","4"
"1000000US500239552001012","Block 1012, Block Group 1, Census Tract 9552, Washington County, Vermont","5","5","0"
"1000000US500239552001013","Block 1013, Block Group 1, Census Tract 9552, Washington County, Vermont","89","84","5"
"1000000US500239552001014","Block 1014, Block Group 1, Census Tract 9552, Washington County, Vermont","14","11","3"
"1000000US500239552001015","Block 1015, Block Group 1, Census Tract 9552, Washington County, Vermont","13","10","3"
"1000000US500239552001016","Block 1016, Block Group 1, Census Tract 9552, Washington County, Vermont","32","28","4"
"1000000US500239552001017","Block 1017, Block Group 1, Census Tract 9552, Washington County, Vermont","7","7","0"
"1000000US500239552001018","Block 1018, Block Group 1, Census Tract 9552, Washington County, Vermont","7","6","1"
"1000000US500239552001019","Block 1019, Block Group 1, Census Tract 9552, Washington County, Vermont","20","18","2"
"1000000US500239552001020","Block 1020, Block Group 1, Census Tract 9552, Washington County, Vermont","11","11","0"
"1000000US500239552001021","Block 1021, Block Group 1, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552002000","Block 2000, Block Group 2, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552002001","Block 2001, Block Group 2, Census Tract 9552, Washington County, Vermont","53","45","8"
"1000000US500239552002002","Block 2002, Block Group 2, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552002003","Block 2003, Block Group 2, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552002004","Block 2004, Block Group 2, Census Tract 9552, Washington County, Vermont","3","3","0"
"1000000US500239552002005","Block 2005, Block Group 2, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552002006","Block 2006, Block Group 2, Census Tract 9552, Washington County, Vermont","22","18","4"
"1000000US500239552002007","Block 2007, Block Group 2, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552002008","Block 2008, Block Group 2, Census Tract 9552, Washington County, Vermont","3","3","0"
"1000000US500239552002009","Block 2009, Block Group 2, Census Tract 9552, Washington County, Vermont","19","15","4"
"1000000US500239552002010","Block 2010, Block Group 2, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552002011","Block 2011, Block Group 2, Census Tract 9552, Washington County, Vermont","2","2","0"
"1000000US500239552002012","Block 2012, Block Group 2, Census Tract 9552, Washington County, Vermont","43","41","2"
"1000000US500239552002013","Block 2013, Block Group 2, Census Tract 9552, Washington County, Vermont","9","9","0"
"1000000US500239552002014","Block 2014, Block Group 2, Census Tract 9552, Washington County, Vermont","7","7","0"
"1000000US500239552002015","Block 2015, Block Group 2, Census Tract 9552, Washington County, Vermont","4","3","1"
"1000000US500239552002016","Block 2016, Block Group 2, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552002017","Block 2017, Block Group 2, Census Tract 9552, Washington County, Vermont","22","20","2"
"1000000US500239552002018","Block 2018, Block Group 2, Census Tract 9552, Washington County, Vermont","2","2","0"
"1000000US500239552002019","Block 2019, Block Group 2, Census Tract 9552, Washington County, Vermont","8","8","0"
"1000000US500239552002020","Block 2020, Block Group 2, Census Tract 9552, Washington County, Vermont","6","5","1"
"1000000US500239552002021","Block 2021, Block Group 2, Census Tract 9552, Washington County, Vermont","4","4","0"
"1000000US500239552002022","Block 2022, Block Group 2, Census Tract 9552, Washington County, Vermont","58","56","2"
"1000000US500239552002023","Block 2023, Block Group 2, Census Tract 9552, Washington County, Vermont","9","8","1"
"1000000US500239552002024","Block 2024, Block Group 2, Census Tract 9552, Washington County, Vermont","6","6","0"
"1000000US500239552002025","Block 2025, Block Group 2, Census Tract 9552, Washington County, Vermont","9","9","0"
"1000000US500239552002026","Block 2026, Block Group 2, Census Tract 9552, Washington County, Vermont","12","12","0"
"1000000US500239552003000","Block 3000, Block Group 3, Census Tract 9552, Washington County, Vermont","18","16","2"
"1000000US500239552003001","Block 3001, Block Group 3, Census Tract 9552, Washington County, Vermont","42","36","6"
"1000000US500239552003002","Block 3002, Block Group 3, Census Tract 9552, Washington County, Vermont","10","10","0"
"1000000US500239552003003","Block 3003, Block Group 3, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552003004","Block 3004, Block Group 3, Census Tract 9552, Washington County, Vermont","56","47","9"
"1000000US500239552003005","Block 3005, Block Group 3, Census Tract 9552, Washington County, Vermont","15","14","1"
"1000000US500239552003006","Block 3006, Block Group 3, Census Tract 9552, Washington County, Vermont","126","121","5"
"1000000US500239552003007","Block 3007, Block Group 3, Census Tract 9552, Washington County, Vermont","5","5","0"
"1000000US500239552003008","Block 3008, Block Group 3, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552003009","Block 3009, Block Group 3, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552003010","Block 3010, Block Group 3, Census Tract 9552, Washington County, Vermont","1","1","0"
"1000000US500239552003011","Block 3011, Block Group 3, Census Tract 9552, Washington County, Vermont","13","13","0"
"1000000US500239552003012","Block 3012, Block Group 3, Census Tract 9552, Washington County, Vermont","15","14","1"
"1000000US500239552003013","Block 3013, Block Group 3, Census Tract 9552, Washington County, Vermont","3","3","0"
"1000000US500239552003014","Block 3014, Block Group 3, Census Tract 9552, Washington County, Vermont","2","2","0"
"1000000US500239552003015","Block 3015, Block Group 3, Census Tract 9552, Washington County, Vermont","4","4","0"
"1000000US500239552003016","Block 3016, Block Group 3, Census Tract 9552, Washington County, Vermont","6","6","0"
"1000000US500239552004000","Block 4000, Block Group 4, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552004001","Block 4001, Block Group 4, Census Tract 9552, Washington County, Vermont","16","15","1"
"1000000US500239552004002","Block 4002, Block Group 4, Census Tract 9552, Washington County, Vermont","42","40","2"
"1000000US500239552004003","Block 4003, Block Group 4, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552004004","Block 4004, Block Group 4, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552004005","Block 4005, Block Group 4, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552004006","Block 4006, Block Group 4, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552004007","Block 4007, Block Group 4, Census Tract 9552, Washington County, Vermont","11","7","4"
"1000000US500239552004008","Block 4008, Block Group 4, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552004009","Block 4009, Block Group 4, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552004010","Block 4010, Block Group 4, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552004011","Block 4011, Block Group 4, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552004012","Block 4012, Block Group 4, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552004013","Block 4013, Block Group 4, Census Tract 9552, Washington County, Vermont","13","10","3"
"1000000US500239552004014","Block 4014, Block Group 4, Census Tract 9552, Washington County, Vermont","49","46","3"
"1000000US500239552004015","Block 4015, Block Group 4, Census Tract 9552, Washington County, Vermont","1","1","0"
"1000000US500239552004016","Block 4016, Block Group 4, Census Tract 9552, Washington County, Vermont","4","4","0"
"1000000US500239552004017","Block 4017, Block Group 4, Census Tract 9552, Washington County, Vermont","9","7","2"
"1000000US500239552004018","Block 4018, Block Group 4, Census Tract 9552, Washington County, Vermont","9","8","1"
"1000000US500239552004019","Block 4019, Block Group 4, Census Tract 9552, Washington County, Vermont","181","169","12"
"1000000US500239552004020","Block 4020, Block Group 4, Census Tract 9552, Washington County, Vermont","11","10","1"
"1000000US500239552004021","Block 4021, Block Group 4, Census Tract 9552, Washington County, Vermont","1","1","0"
"1000000US500239552004022","Block 4022, Block Group 4, Census Tract 9552, Washington County, Vermont","31","31","0"
"1000000US500239552004023","Block 4023, Block Group 4, Census Tract 9552, Washington County, Vermont","32","32","0"
"1000000US500239552004024","Block 4024, Block Group 4, Census Tract 9552, Washington County, Vermont","6","5","1"
"1000000US500239552004025","Block 4025, Block Group 4, Census Tract 9552, Washington County, Vermont","4","4","0"
"1000000US500239552004026","Block 4026, Block Group 4, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552004027","Block 4027, Block Group 4, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552005000","Block 5000, Block Group 5, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552005001","Block 5001, Block Group 5, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552005002","Block 5002, Block Group 5, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552005003","Block 5003, Block Group 5, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552005004","Block 5004, Block Group 5, Census Tract 9552, Washington County, Vermont","4","4","0"
"1000000US500239552005005","Block 5005, Block Group 5, Census Tract 9552, Washington County, Vermont","4","4","0"
"1000000US500239552005006","Block 5006, Block Group 5, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552005007","Block 5007, Block Group 5, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552005008","Block 5008, Block Group 5, Census Tract 9552, Washington County, Vermont","17","17","0"
"1000000US500239552005009","Block 5009, Block Group 5, Census Tract 9552, Washington County, Vermont","9","6","3"
"1000000US500239552005010","Block 5010, Block Group 5, Census Tract 9552, Washington County, Vermont","1","0","1"
"1000000US500239552005011","Block 5011, Block Group 5, Census Tract 9552, Washington County, Vermont","17","16","1"
"1000000US500239552005012","Block 5012, Block Group 5, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552005013","Block 5013, Block Group 5, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552005014","Block 5014, Block Group 5, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552005015","Block 5015, Block Group 5, Census Tract 9552, Washington County, Vermont","16","14","2"
"1000000US500239552005016","Block 5016, Block Group 5, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552005017","Block 5017, Block Group 5, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552005018","Block 5018, Block Group 5, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552005019","Block 5019, Block Group 5, Census Tract 9552, Washington County, Vermont","8","6","2"
"1000000US500239552005020","Block 5020, Block Group 5, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552005021","Block 5021, Block Group 5, Census Tract 9552, Washington County, Vermont","16","14","2"
"1000000US500239552005022","Block 5022, Block Group 5, Census Tract 9552, Washington County, Vermont","82","78","4"
"1000000US500239552005023","Block 5023, Block Group 5, Census Tract 9552, Washington County, Vermont","20","19","1"
"1000000US500239552005024","Block 5024, Block Group 5, Census Tract 9552, Washington County, Vermont","15","15","0"
"1000000US500239552005025","Block 5025, Block Group 5, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552005026","Block 5026, Block Group 5, Census Tract 9552, Washington County, Vermont","9","9","0"
"1000000US500239552005027","Block 5027, Block Group 5, Census Tract 9552, Washington County, Vermont","27","25","2"
"1000000US500239552005028","Block 5028, Block Group 5, Census Tract 9552, Washington County, Vermont","5","5","0"
"1000000US500239552005029","Block 5029, Block Group 5, Census Tract 9552, Washington County, Vermont","14","14","0"
"1000000US500239552006000","Block 6000, Block Group 6, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552006001","Block 6001, Block Group 6, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552006002","Block 6002, Block Group 6, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552006003","Block 6003, Block Group 6, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552006004","Block 6004, Block Group 6, Census Tract 9552, Washington County, Vermont","87","80","7"
"1000000US500239552006005","Block 6005, Block Group 6, Census Tract 9552, Washington County, Vermont","10","10","0"
"1000000US500239552006006","Block 6006, Block Group 6, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552006007","Block 6007, Block Group 6, Census Tract 9552, Washington County, Vermont","8","8","0"
"1000000US500239552006008","Block 6008, Block Group 6, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552006009","Block 6009, Block Group 6, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552006010","Block 6010, Block Group 6, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552006011","Block 6011, Block Group 6, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552006012","Block 6012, Block Group 6, Census Tract 9552, Washington County, Vermont","86","78","8"
"1000000US500239552006013","Block 6013, Block Group 6, Census Tract 9552, Washington County, Vermont","16","16","0"
"1000000US500239552006014","Block 6014, Block Group 6, Census Tract 9552, Washington County, Vermont","1","1","0"
"1000000US500239552006015","Block 6015, Block Group 6, Census Tract 9552, Washington County, Vermont","1","1","0"
"1000000US500239552006016","Block 6016, Block Group 6, Census Tract 9552, Washington County, Vermont","1","1","0"
"1000000US500239552006017","Block 6017, Block Group 6, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552006018","Block 6018, Block Group 6, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552006019","Block 6019, Block Group 6, Census Tract 9552, Washington County, Vermont","119","114","5"
"1000000US500239552006020","Block 6020, Block Group 6, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239552006021","Block 6021, Block Group 6, Census Tract 9552, Washington County, Vermont","0","0","0"
"1000000US500239553001000","Block 1000, Block Group 1, Census Tract 9553, Washington County, Vermont","92","88","4"
"1000000US500239553001001","Block 1001, Block Group 1, Census Tract 9553, Washington County, Vermont","1","1","0"
"1000000US500239553001002","Block 1002, Block Group 1, Census Tract 9553, Washington County, Vermont","12","12","0"
"1000000US500239553001003","Block 1003, Block Group 1, Census Tract 9553, Washington County, Vermont","17","17","0"
"1000000US500239553001004","Block 1004, Block Group 1, Census Tract 9553, Washington County, Vermont","25","24","1"
"1000000US500239553001005","Block 1005, Block Group 1, Census Tract 9553, Washington County, Vermont","131","131","0"
"1000000US500239553001006","Block 1006, Block Group 1, Census Tract 9553, Washington County, Vermont","51","49","2"
"1000000US500239553001007","Block 1007, Block Group 1, Census Tract 9553, Washington County, Vermont","3","3","0"
"1000000US500239553001008","Block 1008, Block Group 1, Census Tract 9553, Washington County, Vermont","6","5","1"
"1000000US500239553001009","Block 1009, Block Group 1, Census Tract 9553, Washington County, Vermont","35","32","3"
"1000000US500239553001010","Block 1010, Block Group 1, Census Tract 9553, Washington County, Vermont","11","11","0"
"1000000US500239553001011","Block 1011, Block Group 1, Census Tract 9553, Washington County, Vermont","10","9","1"
"1000000US500239553001012","Block 1012, Block Group 1, Census Tract 9553, Washington County, Vermont","5","5","0"
