GEO_ID,H003001,H003002,H003003
1000000US500159531001082,0,0,0
1000000US500159531001083,0,0,0
1000000US500159531001084,0,0,0
1000000US500159531001085,0,0,0
1000000US500159531001086,0,0,0
1000000US500159531001087,12,12,0
1000000US500159531001088,0,0,0
1000000US500159531001089,2,1,1
1000000US500159531001090,2,1,1
1000000US500159531001091,0,0,0
1000000US500159531001092,0,0,0
1000000US500159531001093,0,0,0
1000000US500159531001094,7,7,0
1000000US500159531001095,38,33,5
1000000US500159531001096,21,21,0
1000000US500159531001097,0,0,0
1000000US500159531001098,0,0,0
1000000US500159531001099,0,0,0
1000000US500159531001100,0,0,0
1000000US500159531001101,0,0,0
1000000US500159531001102,59,50,9
1000000US500159531001103,0,0,0
1000000US500159531001104,10,9,1
1000000US500159531001105,4,3,1
1000000US500159531001106,0,0,0
1000000US500159531001107,9,8,1
1000000US500159531001108,0,0,0
1000000US500159531001109,11,11,0
1000000US500159531001110,94,76,18
1000000US500159531001111,0,0,0
1000000US500159531001112,0,0,0
1000000US500159531001113,1,1,0
1000000US500159531001114,0,0,0
1000000US500159531001115,0,0,0
1000000US500159531001116,0,0,0
1000000US500159531001117,8,8,0
1000000US500159531001118,0,0,0
1000000US500159531001119,0,0,0
1000000US500159531001120,0,0,0
1000000US500159531001121,0,0,0
1000000US500159531001122,0,0,0
1000000US500159531001123,0,0,0
1000000US500159531001124,1,1,0
1000000US500159531001125,14,14,0
1000000US500159531001126,1,1,0
1000000US500159531001127,5,5,0
1000000US500159531001128,0,0,0
1000000US500159531001129,0,0,0
1000000US500159531002000,72,63,9
1000000US500159531002001,0,0,0
1000000US500159531002002,19,17,2
1000000US500159531002003,23,16,7
1000000US500159531002004,13,12,1
1000000US500159531002005,10,10,0
1000000US500159531002006,0,0,0
1000000US500159531002007,7,6,1
1000000US500159531002008,3,3,0
1000000US500159531002009,10,9,1
1000000US500159531002010,0,0,0
1000000US500159531002011,38,33,5
1000000US500159531002012,2,2,0
1000000US500159531002013,0,0,0
1000000US500159531002014,2,2,0
1000000US500159531002015,70,65,5
1000000US500159531002016,3,3,0
1000000US500159531002017,40,30,10
1000000US500159531002018,17,16,1
1000000US500159531002019,21,19,2
1000000US500159531002020,0,0,0
1000000US500159531002021,0,0,0
1000000US500159531002022,3,2,1
1000000US500159531002023,0,0,0
1000000US500159531002024,0,0,0
1000000US500159531002025,0,0,0
1000000US500159531002026,0,0,0
1000000US500159531002027,1,1,0
1000000US500159531002028,0,0,0
1000000US500159531002029,0,0,0
1000000US500159531002030,0,0,0
1000000US500159531002031,0,0,0
1000000US500159531002032,0,0,0
1000000US500159531002033,2,2,0
1000000US500159531002034,1,1,0
1000000US500159531002035,11,4,7
1000000US500159531002036,16,15,1
1000000US500159531002037,4,4,0
1000000US500159531002038,0,0,0
1000000US500159531002039,0,0,0
1000000US500159531002040,5,5,0
1000000US500159531002041,9,8,1
1000000US500159531002042,2,2,0
1000000US500159531002043,1,1,0
1000000US500159531002044,0,0,0
1000000US500159531002045,0,0,0
1000000US500159531002046,56,52,4
1000000US500159531002047,2,2,0
1000000US500159531002048,0,0,0
1000000US500159531002049,2,2,0
1000000US500159531002050,59,57,2
1000000US500159531002051,0,0,0
1000000US500159531002052,1,1,0
1000000US500159531002053,0,0,0
1000000US500159531002054,4,4,0
1000000US500159531002055,2,2,0
1000000US500159531002056,0,0,0
1000000US500159531002057,0,0,0
1000000US500159531002058,19,16,3
1000000US500159531002059,6,6,0
1000000US500159531002060,17,14,3
1000000US500159531002061,0,0,0
1000000US500159531002062,0,0,0
1000000US500159531002063,0,0,0
1000000US500159531002064,38,30,8
1000000US500159531002065,0,0,0
1000000US500159531002066,51,44,7
1000000US500159531002067,1,1,0
1000000US500159531002068,8,6,2
1000000US500159531002069,40,32,8
1000000US500159531002070,72,57,15
1000000US500159531002071,0,0,0
1000000US500159531002072,2,1,1
1000000US500159531002073,1,1,0
1000000US500159531002074,0,0,0
1000000US500159531002075,3,2,1
1000000US500159531002076,0,0,0
1000000US500159531002077,0,0,0
1000000US500159531002078,1,1,0
1000000US500159531002079,5,5,0
1000000US500159531002080,0,0,0
1000000US500159531002081,21,21,0
1000000US500159531002082,2,2,0
1000000US500159531002083,4,4,0
1000000US500159531002084,3,3,0
1000000US500159531002085,0,0,0
1000000US500159532001000,0,0,0
1000000US500159532001001,3,2,1
1000000US500159532001002,3,2,1
1000000US500159532001003,1,1,0
1000000US500159532001004,74,60,14
1000000US500159532001005,12,9,3
1000000US500159532001006,9,6,3
1000000US500159532001007,8,7,1
1000000US500159532001008,0,0,0
1000000US500159532001009,3,3,0
1000000US500159532001010,2,1,1
1000000US500159532001011,0,0,0
1000000US500159532001012,56,42,14
1000000US500159532001013,0,0,0
1000000US500159532001014,1,1,0
1000000US500159532001015,0,0,0
1000000US500159532001016,0,0,0
1000000US500159532001017,20,17,3
1000000US500159532001018,2,1,1
1000000US500159532001019,0,0,0
1000000US500159532001020,14,13,1
1000000US500159532001021,0,0,0
1000000US500159532001022,5,4,1
1000000US500159532001023,6,6,0
1000000US500159532001024,12,11,1
1000000US500159532001025,8,7,1
1000000US500159532001026,1,1,0
1000000US500159532001027,65,64,1
1000000US500159532001028,2,2,0
1000000US500159532001029,2,2,0
1000000US500159532001030,0,0,0
1000000US500159532001031,3,2,1
1000000US500159532001032,10,6,4
1000000US500159532001033,0,0,0
1000000US500159532001034,13,12,1
1000000US500159532001035,6,5,1
1000000US500159532001036,0,0,0
1000000US500159532001037,3,2,1
1000000US500159532001038,7,5,2
1000000US500159532001039,18,14,4
1000000US500159532001040,3,3,0
1000000US500159532001041,19,18,1
1000000US500159532001042,1,1,0
1000000US500159532001043,0,0,0
1000000US500159532001044,4,3,1
1000000US500159532001045,0,0,0
1000000US500159532001046,8,7,1
1000000US500159532001047,0,0,0
1000000US500159532001048,2,2,0
1000000US500159532001049,0,0,0
1000000US500159532001050,0,0,0
1000000US500159532001051,2,0,2
1000000US500159532001052,0,0,0
1000000US500159532001053,5,4,1
1000000US500159532001054,0,0,0
1000000US500159532001055,0,0,0
1000000US500159532001056,5,5,0
1000000US500159532001057,8,8,0
1000000US500159532001058,6,5,1
1000000US500159532001059,8,8,0
1000000US500159532001060,0,0,0
1000000US500159532001061,9,7,2
1000000US500159532001062,5,4,1
1000000US500159532001063,0,0,0
1000000US500159532001064,23,22,1
1000000US500159532001065,0,0,0
1000000US500159532001066,7,6,1
1000000US500159532001067,0,0,0
1000000US500159532001068,0,0,0
1000000US500159532001069,0,0,0
1000000US500159532001070,0,0,0
1000000US500159532001071,0,0,0
1000000US500159532001072,0,0,0
1000000US500159532001073,0,0,0
1000000US500159532001074,0,0,0
1000000US500159532001075,8,8,0
1000000US500159532001076,0,0,0
1000000US500159532001077,0,0,0
1000000US500159532001078,1,1,0
1000000US500159532001079,0,0,0
1000000US500159532001080,3,3,0
1000000US500159532001081,24,23,1
1000000US500159532001082,0,0,0
1000000US500159532002000,3,3,0
1000000US500159532002001,0,0,0
1000000US500159532002002,7,7,0
1000000US500159532002003,23,23,0
1000000US500159532002004,0,0,0
1000000US500159532002005,31,30,1
1000000US500159532002006,6,6,0
1000000US500159532002007,0,0,0
1000000US500159532002008,0,0,0
1000000US500159532002009,6,6,0
1000000US500159532002010,10,10,0
1000000US500159532002011,27,24,3
1000000US500159532002012,0,0,0
1000000US500159532002013,33,31,2
1000000US500159532002014,0,0,0
1000000US500159532002015,0,0,0
1000000US500159532002016,0,0,0
1000000US500159532002017,0,0,0
1000000US500159532002018,3,3,0
1000000US500159532002019,8,8,0
1000000US500159532002020,0,0,0
1000000US500159532002021,8,6,2
1000000US500159532002022,2,2,0
1000000US500159532002023,0,0,0
1000000US500159532002024,60,51,9
1000000US500159532002025,2,2,0
1000000US500159532002026,16,16,0
1000000US500159532002027,10,10,0
1000000US500159532002028,14,13,1
1000000US500159532002029,0,0,0
1000000US500159532002030,6,4,2
1000000US500159532002031,1,1,0
1000000US500159532002032,50,49,1
1000000US500159532002033,15,15,0
1000000US500159532002034,96,91,5
1000000US500159532002035,0,0,0
1000000US500159532002036,4,4,0
1000000US500159532002037,0,0,0
1000000US500159532002038,25,21,4
1000000US500159532002039,9,7,2
1000000US500159532002040,0,0,0
1000000US500159532002041,2,2,0
1000000US500159532002042,51,47,4
1000000US500159532002043,0,0,0
1000000US500159532002044,0,0,0
1000000US500159532002045,0,0,0
1000000US500159532002046,9,9,0
1000000US500159532002047,4,4,0
1000000US500159532002048,0,0,0
1000000US500159532002049,3,3,0
1000000US500159532002050,0,0,0
1000000US500159532002051,5,4,1
1000000US500159532002052,0,0,0
1000000US500159532002053,9,8,1
1000000US500159532002054,4,4,0
1000000US500159532002055,1,1,0
1000000US500159532002056,1,1,0
1000000US500159532002057,16,11,5
1000000US500159532002058,3,3,0
1000000US500159532002059,6,6,0
1000000US500159532002060,1,0,1
1000000US500159532002061,0,0,0
1000000US500159532002062,0,0,0
1000000US500159532002063,0,0,0
1000000US500159532002064,3,3,0
1000000US500159532002065,2,2,0
1000000US500159532002066,1,1,0
1000000US500159532002067,1,1,0
1000000US500159532002068,0,0,0
1000000US500159532002069,0,0,0
1000000US500159532002070,0,0,0
1000000US500159532002071,0,0,0
1000000US500159532002072,0,0,0
1000000US500159532002073,34,31,3
1000000US500159532002074,2,1,1
1000000US500159532002075,1,1,0
1000000US500159532002076,0,0,0
1000000US500159532002077,0,0,0
1000000US500159532002078,44,40,4
1000000US500159532002079,0,0,0
1000000US500159532002080,6,5,1
1000000US500159532002081,1,1,0
1000000US500159532002082,1,1,0
1000000US500159532002083,3,3,0
1000000US500159532002084,20,20,0
1000000US500159532002085,0,0,0
1000000US500159532002086,3,3,0
1000000US500159532002087,0,0,0
1000000US500159532002088,0,0,0
1000000US500159532002089,0,0,0
1000000US500159532002090,4,2,2
1000000US500159532002091,11,11,0
1000000US500159532002092,3,3,0
1000000US500159532002093,0,0,0
1000000US500159532002094,0,0,0
1000000US500159532002095,0,0,0
1000000US500159532002096,0,0,0
1000000US500159532002097,8,7,1
1000000US500159532002098,8,8,0
1000000US500159532002099,2,2,0
1000000US500159532002100,4,4,0
1000000US500159532002101,1,1,0
1000000US500159532002102,11,11,0
1000000US500159532002103,0,0,0
1000000US500159532002104,0,0,0
1000000US500159532002105,0,0,0
1000000US500159532002106,1,1,0
1000000US500159532002107,35,30,5
1000000US500159532002108,5,5,0
1000000US500159532002109,8,8,0
1000000US500159532002110,12,12,0
1000000US500159532002111,0,0,0
1000000US500159532002112,0,0,0
1000000US500159533001000,3,3,0
1000000US500159533001001,20,17,3
1000000US500159533001002,0,0,0
1000000US500159533001003,0,0,0
1000000US500159533001004,1,1,0
1000000US500159533001005,0,0,0
1000000US500159533001006,0,0,0
1000000US500159533001007,0,0,0
1000000US500159533001008,0,0,0
1000000US500159533001009,50,34,16
1000000US500159533001010,0,0,0
1000000US500159533001011,0,0,0
1000000US500159533001012,3,2,1
1000000US500159533001013,3,2,1
1000000US500159533001014,65,60,5
1000000US500159533001015,0,0,0
1000000US500159533001016,1,1,0
1000000US500159533001017,3,2,1
1000000US500159533001018,16,13,3
1000000US500159533001019,0,0,0
1000000US500159533001020,25,13,12
1000000US500159533001021,0,0,0
1000000US500159533001022,6,3,3
1000000US500159533001023,0,0,0
1000000US500159533001024,0,0,0
1000000US500159533001025,0,0,0
1000000US500159533001026,0,0,0
1000000US500159533001027,0,0,0
1000000US500159533001028,0,0,0
1000000US500159533001029,0,0,0
1000000US500159533001030,1,1,0
1000000US500159533001031,40,37,3
1000000US500159533001032,17,15,2
1000000US500159533001033,49,43,6
1000000US500159533001034,1,1,0
1000000US500159533001035,0,0,0
1000000US500159533001036,73,68,5
1000000US500159533001037,0,0,0
1000000US500159533001038,4,4,0
1000000US500159533001039,0,0,0
1000000US500159533001040,2,2,0
1000000US500159533001041,14,13,1
1000000US500159533001042,1,1,0
1000000US500159533001043,2,2,0
1000000US500159533001044,4,3,1
1000000US500159533001045,0,0,0
1000000US500159533001046,0,0,0
1000000US500159533001047,0,0,0
1000000US500159533001048,0,0,0
1000000US500159533001049,6,5,1
1000000US500159533001050,1,1,0
1000000US500159533001051,38,32,6
1000000US500159533001052,45,41,4
1000000US500159533001053,2,1,1
1000000US500159533001054,11,11,0
1000000US500159533001055,20,19,1
1000000US500159533001056,1,1,0
1000000US500159533001057,0,0,0
1000000US500159533002000,50,40,10
1000000US500159533002001,0,0,0
1000000US500159533002002,0,0,0
1000000US500159533002003,11,11,0
1000000US500159533002004,13,12,1
1000000US500159533002005,5,5,0
1000000US500159533002006,0,0,0
1000000US500159533002007,0,0,0
1000000US500159533002008,0,0,0
1000000US500159533002009,0,0,0
1000000US500159533002010,4,4,0
1000000US500159533002011,13,11,2
1000000US500159533002012,0,0,0
1000000US500159533002013,72,66,6
1000000US500159533002014,0,0,0
1000000US500159533002015,1,1,0
1000000US500159533002016,14,13,1
1000000US500159533002017,4,3,1
1000000US500159533002018,30,27,3
1000000US500159533002019,36,31,5
1000000US500159533002020,1,1,0
1000000US500159533002021,3,2,1
1000000US500159533002022,16,16,0
1000000US500159533002023,17,16,1
1000000US500159533002024,2,0,2
1000000US500159533002025,4,4,0
1000000US500159533002026,70,63,7
1000000US500159533002027,0,0,0
1000000US500159533002028,34,28,6
1000000US500159533002029,0,0,0
1000000US500159533002030,20,19,1
1000000US500159533002031,4,4,0
1000000US500159533002032,128,124,4
1000000US500159533002033,16,14,2
1000000US500159533002034,3,3,0
1000000US500159533002035,27,26,1
1000000US500159533002036,0,0,0
1000000US500159533002037,0,0,0
1000000US500159533002038,3,3,0
1000000US500159533002039,0,0,0
1000000US500159533002040,23,23,0
1000000US500159533002041,1,1,0
1000000US500159533002042,5,4,1
1000000US500159533002043,1,1,0
1000000US500159533002044,3,1,2
1000000US500159533002045,2,2,0
1000000US500159533002046,11,9,2
1000000US500159533002047,3,3,0
1000000US500159533002048,1,1,0
1000000US500159533002049,5,4,1
1000000US500159533002050,0,0,0
1000000US500159533002051,0,0,0
1000000US500159533002052,0,0,0
1000000US500159533002053,0,0,0
1000000US500159533002054,0,0,0
1000000US500159533002055,13,12,1
1000000US500159533002056,0,0,0
1000000US500159533002057,0,0,0
1000000US500159533002058,1,1,0
1000000US500159533002059,1,1,0
1000000US500159533002060,0,0,0
1000000US500159533002061,0,0,0
1000000US500159533002062,0,0,0
1000000US500159533002063,0,0,0
1000000US500159533002064,0,0,0
1000000US500159533002065,8,4,4
1000000US500159533002066,0,0,0
1000000US500159533002067,0,0,0
1000000US500159533002068,1,1,0
1000000US500159533002069,14,13,1
1000000US500159533002070,42,36,6
1000000US500159533002071,2,2,0
1000000US500159533002072,5,4,1
1000000US500159533002073,24,22,2
1000000US500159533002074,2,2,0
1000000US500159533002075,10,10,0
1000000US500159533002076,11,11,0
1000000US500159533002077,33,26,7
1000000US500159533002078,0,0,0
1000000US500159533002079,3,3,0
1000000US500159533002080,0,0,0
1000000US500159533002081,2,2,0
1000000US500159533002082,4,4,0
1000000US500159533002083,0,0,0
1000000US500159533002084,1,1,0
1000000US500159533002085,10,10,0
1000000US500159533002086,0,0,0
1000000US500159533002087,1,1,0
1000000US500159533002088,0,0,0
1000000US500159533002089,0,0,0
1000000US500159533002090,0,0,0
1000000US500159534001000,22,15,7
1000000US500159534001001,0,0,0
1000000US500159534001002,0,0,0
1000000US500159534001003,9,8,1
1000000US500159534001004,25,23,2
1000000US500159534001005,13,12,1
1000000US500159534001006,0,0,0
1000000US500159534001007,0,0,0
1000000US500159534001008,26,25,1
1000000US500159534001009,3,3,0
1000000US500159534001010,0,0,0
1000000US500159534001011,20,20,0
1000000US500159534001012,12,9,3
1000000US500159534001013,9,9,0
1000000US500159534001014,30,28,2
1000000US500159534001015,20,19,1
1000000US500159534001016,0,0,0
1000000US500159534001017,0,0,0
1000000US500159534001018,10,7,3
1000000US500159534001019,0,0,0
1000000US500159534001020,5,4,1
1000000US500159534001021,34,26,8
1000000US500159534001022,0,0,0
1000000US500159534001023,0,0,0
1000000US500159534001024,2,2,0
1000000US500159534001025,0,0,0
1000000US500159534001026,35,25,10
1000000US500159534001027,0,0,0
1000000US500159534001028,0,0,0
1000000US500159534001029,4,4,0
1000000US500159534001030,0,0,0
1000000US500159534001031,1,1,0
1000000US500159534001032,36,32,4
1000000US500159534001033,1,0,1
1000000US500159534001034,74,68,6
1000000US500159534001035,1,1,0
1000000US500159534001036,2,2,0
1000000US500159534001037,0,0,0
1000000US500159534001038,4,4,0
1000000US500159534001039,0,0,0
1000000US500159534001040,0,0,0
1000000US500159534001041,0,0,0
1000000US500159534001042,0,0,0
1000000US500159534001043,0,0,0
1000000US500159534001044,0,0,0
1000000US500159534001045,0,0,0
1000000US500159534001046,0,0,0
1000000US500159534001047,0,0,0
1000000US500159534001048,61,55,6
1000000US500159534001049,6,5,1
1000000US500159534001050,4,4,0
1000000US500159534001051,0,0,0
1000000US500159534001052,34,29,5
1000000US500159534001053,9,9,0
1000000US500159534001054,1,1,0
1000000US500159534001055,0,0,0
1000000US500159534001056,0,0,0
1000000US500159534001057,0,0,0
1000000US500159534001058,0,0,0
1000000US500159534001059,0,0,0
1000000US500159534001060,2,2,0
1000000US500159534001061,0,0,0
1000000US500159534001062,32,29,3
1000000US500159534001063,2,1,1
1000000US500159534001064,0,0,0
1000000US500159534001065,0,0,0
1000000US500159534001066,12,12,0
1000000US500159534001067,140,92,48
1000000US500159534001068,0,0,0
1000000US500159534001069,0,0,0
1000000US500159534001070,5,5,0
1000000US500159534001071,1,1,0
1000000US500159534001072,0,0,0
1000000US500159534001073,0,0,0
1000000US500159534001074,0,0,0
1000000US500159534001075,0,0,0
1000000US500159534001076,0,0,0
1000000US500159534001077,1,1,0
1000000US500159534001078,0,0,0
1000000US500159534001079,5,0,5
1000000US500159534001080,0,0,0
1000000US500159534001081,36,10,26
1000000US500159534001082,2,1,1
1000000US500159534001083,0,0,0
1000000US500159534001084,42,34,8
1000000US500159534001085,0,0,0
1000000US500159534001086,17,13,4
1000000US500159534001087,5,3,2
1000000US500159534001088,53,18,35
1000000US500159534001089,0,0,0
1000000US500159534001090,0,0,0
1000000US500159534001091,0,0,0
1000000US500159534001092,0,0,0
1000000US500159534001093,0,0,0
1000000US500159534001094,0,0,0
1000000US500159534001095,1,0,1
1000000US500159534001096,60,52,8
1000000US500159534001097,0,0,0
1000000US500159534001098,3,0,3
1000000US500159534001099,0,0,0
1000000US500159534001100,6,3,3
1000000US500159534001101,1,1,0
1000000US500159534001102,18,15,3
1000000US500159534001103,3,3,0
1000000US500159534001104,0,0,0
1000000US500159534001105,0,0,0
1000000US500159534001106,0,0,0
1000000US500159534001107,17,15,2
1000000US500159534001108,28,19,9
1000000US500159534001109,2,1,1
1000000US500159534001110,1,1,0
1000000US500159534001111,33,20,13
1000000US500159534001112,0,0,0
1000000US500159534001113,0,0,0
1000000US500159534001114,9,7,2
1000000US500159534001115,0,0,0
1000000US500159534001116,7,5,2
1000000US500159534001117,4,2,2
1000000US500159534001118,0,0,0
1000000US500159534001119,1,1,0
1000000US500159534001120,6,6,0
1000000US500159534001121,13,12,1
1000000US500159534001122,8,6,2
1000000US500159534001123,0,0,0
1000000US500159534001124,0,0,0
1000000US500159534001125,4,2,2
1000000US500159534001126,0,0,0
1000000US500159534001127,0,0,0
1000000US500159534001128,6,5,1
1000000US500159534001129,0,0,0
1000000US500159534001130,0,0,0
1000000US500159534001131,0,0,0
1000000US500159534001132,2,1,1
1000000US500159534001133,0,0,0
1000000US500159534001134,0,0,0
1000000US500159534001135,0,0,0
1000000US500159534001136,10,7,3
1000000US500159534001137,36,32,4
1000000US500159534001138,0,0,0
1000000US500159534001139,1,0,1
1000000US500159534001140,0,0,0
1000000US500159534001141,0,0,0
1000000US500159534001142,2,2,0
1000000US500159534001143,0,0,0
1000000US500159534001144,8,5,3
1000000US500159534001145,13,10,3
1000000US500159534001146,2,1,1
1000000US500159534001147,12,10,2
1000000US500159534001148,0,0,0
1000000US500159534001149,55,44,11
1000000US500159534001150,0,0,0
1000000US500159534001151,0,0,0
1000000US500159534001152,1,1,0
1000000US500159534001153,0,0,0
1000000US500159534001154,0,0,0
1000000US500159534001155,0,0,0
1000000US500159534001156,0,0,0
1000000US500159534001157,46,37,9
1000000US500159534001158,0,0,0
1000000US500159534001159,4,4,0
1000000US500159534001160,0,0,0
1000000US500159534001161,1,1,0
1000000US500159534001162,0,0,0
1000000US500159534001163,2,1,1
1000000US500159534001164,0,0,0
1000000US500159534001165,5,3,2
1000000US500159535001000,17,17,0
1000000US500159535001001,5,4,1
1000000US500159535001002,24,21,3
1000000US500159535001003,6,6,0
1000000US500159535001004,16,16,0
1000000US500159535001005,8,8,0
1000000US500159535001006,9,9,0
1000000US500159535001007,42,40,2
1000000US500159535001008,14,14,0
1000000US500159535001009,33,31,2
1000000US500159535001010,0,0,0
1000000US500159535001011,16,15,1
1000000US500159535001012,24,22,2
1000000US500159535001013,9,8,1
1000000US500159535001014,0,0,0
1000000US500159535001015,0,0,0
1000000US500159535001016,30,29,1
1000000US500159535001017,3,3,0
1000000US500159535001018,0,0,0
1000000US500159535001019,9,8,1
1000000US500159535001020,22,20,2
1000000US500159535001021,26,24,2
1000000US500159535001022,14,14,0
1000000US500159535001023,21,18,3
1000000US500159535001024,3,2,1
1000000US500159535001025,48,40,8
1000000US500159535001026,0,0,0
1000000US500159535001027,0,0,0
1000000US500159535001028,0,0,0
1000000US500159535001029,0,0,0
1000000US500159535001030,0,0,0
1000000US500159535001031,0,0,0
1000000US500159535001032,0,0,0
1000000US500159535001033,1,1,0
1000000US500159535001034,0,0,0
1000000US500159535001035,0,0,0
1000000US500159535001036,6,6,0
1000000US500159535001037,2,1,1
1000000US500159535001038,3,2,1
1000000US500159535001039,0,0,0
1000000US500159535001040,16,13,3
1000000US500159535001041,0,0,0
1000000US500159535001042,67,60,7
1000000US500159535001043,0,0,0
1000000US500159535001044,1,0,1
1000000US500159535001045,17,17,0
1000000US500159535001046,0,0,0
1000000US500159535001047,0,0,0
1000000US500159535002000,0,0,0
1000000US500159535002001,0,0,0
1000000US500159535002002,53,37,16
1000000US500159535002003,11,9,2
1000000US500159535002004,19,16,3
1000000US500159535002005,19,16,3
1000000US500159535002006,6,5,1
1000000US500159535002007,62,50,12
1000000US500159535002008,3,3,0
1000000US500159535002009,0,0,0
1000000US500159535002010,0,0,0
1000000US500159535002011,1,0,1
1000000US500159535002012,0,0,0
1000000US500159535002013,3,2,1
1000000US500159535002014,5,3,2
1000000US500159535002015,0,0,0
1000000US500159535002016,2,1,1
1000000US500159535002017,3,3,0
1000000US500159535002018,1,1,0
1000000US500159535002019,13,12,1
1000000US500159535002020,7,5,2
1000000US500159535002021,14,14,0
1000000US500159535002022,0,0,0
1000000US500159535002023,15,13,2
1000000US500159535002024,0,0,0
1000000US500159535002025,0,0,0
1000000US500159535002026,0,0,0
1000000US500159535002027,0,0,0
1000000US500159535002028,22,21,1
1000000US500159535002029,0,0,0
1000000US500159535002030,0,0,0
1000000US500159535002031,15,14,1
1000000US500159535002032,0,0,0
1000000US500159535002033,2,2,0
1000000US500159535002034,0,0,0
1000000US500159535002035,1,0,1
1000000US500159535002036,1,1,0
1000000US500159535002037,38,36,2
1000000US500159535002038,50,48,2
1000000US500159535002039,8,7,1
1000000US500159535002040,10,9,1
1000000US500159535002041,3,3,0
1000000US500159535002042,68,53,15
1000000US500159535002043,19,17,2
1000000US500159535002044,0,0,0
1000000US500159535002045,16,16,0
1000000US500159535002046,33,31,2
1000000US500159535002047,11,10,1
1000000US500159535002048,6,6,0
1000000US500159535002049,7,5,2
1000000US500159535002050,4,2,2
1000000US500159535002051,5,4,1
1000000US500159535002052,0,0,0
1000000US500159535002053,0,0,0
1000000US500159535002054,0,0,0
1000000US500159535002055,7,7,0
1000000US500159535002056,4,4,0
1000000US500159535002057,30,24,6
1000000US500159535002058,7,6,1
1000000US500159535002059,0,0,0
1000000US500159535002060,0,0,0
1000000US500159535002061,0,0,0
1000000US500159535002062,0,0,0
1000000US500159535002063,0,0,0
1000000US500159535002064,18,18,0
1000000US500159535002065,18,17,1
1000000US500159535002066,15,13,2
1000000US500159535002067,0,0,0
1000000US500159535002068,0,0,0
1000000US500159535002069,0,0,0
1000000US500159535002070,0,0,0
1000000US500159535002071,2,2,0
1000000US500159535002072,0,0,0
1000000US500159535002073,0,0,0
1000000US500159535002074,3,3,0
1000000US500159535002075,0,0,0
1000000US500159535002076,3,1,2
1000000US500159535002077,19,13,6
1000000US500159535002078,10,6,4
1000000US500159535002079,15,10,5
1000000US500159535002080,1,0,1
1000000US500159535002081,0,0,0
1000000US500159535002082,1,1,0
1000000US500159535002083,0,0,0
1000000US500159535002084,37,32,5
1000000US500159535002085,0,0,0
1000000US500159535002086,28,24,4
1000000US500159535002087,43,33,10
1000000US500159535002088,0,0,0
1000000US500159535002089,13,11,2
1000000US500159535002090,39,30,9
1000000US500159535002091,4,3,1
1000000US500159535002092,7,4,3
1000000US500159535002093,1,1,0
1000000US500159535002094,0,0,0
1000000US500159535002095,28,28,0
1000000US500159535002096,18,15,3
1000000US500159535002097,3,3,0
1000000US500159535002098,3,0,3
1000000US500159535002099,0,0,0
1000000US500159535002100,0,0,0
1000000US500159535002101,0,0,0
1000000US500159535003000,0,0,0
1000000US500159535003001,0,0,0
1000000US500159535003002,0,0,0
1000000US500159535003003,6,6,0
1000000US500159535003004,0,0,0
1000000US500159535003005,0,0,0
1000000US500159535003006,0,0,0
1000000US500159535003007,0,0,0
1000000US500159535003008,66,60,6
1000000US500159535003009,0,0,0
1000000US500159535003010,19,19,0
1000000US500159535003011,50,47,3
1000000US500159535003012,3,3,0
1000000US500159535003013,21,18,3
1000000US500159535003014,33,28,5
1000000US500159535003015,40,25,15
1000000US500159535003016,28,24,4
1000000US500159535003017,12,9,3
1000000US500159535003018,72,70,2
1000000US500159535003019,129,124,5
